name,scn_name,v_nom,carrier,x,y,country,control,generator
52069,eGon2035,1.0,rural_heat,8.556843749617359,49.76619507309464,DE,Slack,52069 load shedding
52074,eGon2035,1.0,rural_heat,11.023179538984817,50.66727773236155,DE,Slack,52074 load shedding
52084,eGon2035,1.0,rural_heat,7.302656655419936,52.77340294815509,DE,Slack,52084 load shedding
52086,eGon2035,1.0,rural_heat,8.529574285074444,53.222000312521644,DE,Slack,52086 load shedding
52095,eGon2035,1.0,rural_heat,12.591460522215154,48.10512415298663,DE,Slack,52095 load shedding
53184,eGon2035,1.0,rural_heat,11.482237079996285,48.7607212344741,DE,Slack,53184 load shedding
53649,eGon2035,1.0,rural_heat,11.324406996088586,48.785590311538456,DE,Slack,53649 load shedding
55357,eGon2035,1.0,rural_heat,11.410463808595118,48.699520082667064,DE,Slack,55357 load shedding
6,eGon2035,380.0,AC,18.902232738057837,51.57212911875295,PL,PV,6 coal
63652,eGon2035,1.0,central_heat_store,11.57240578601486,48.132056085526024,DE,Slack,63652 load shedding
63961,eGon2035,1.0,central_heat_store,11.434812468317446,48.745530913386645,DE,Slack,63961 load shedding
63963,eGon2035,1.0,central_heat_store,11.431055748063715,48.7698429726309,DE,Slack,63963 load shedding
64236,eGon2035,1.0,central_heat_store,11.055639407703808,49.44761419709485,DE,Slack,64236 load shedding
64835,eGon2035,1.0,central_heat_store,12.075598907881751,50.868595183757535,DE,Slack,64835 load shedding
65466,eGon2035,1.0,central_heat_store,7.619048321186317,51.965736072051044,DE,Slack,65466 load shedding
65980,eGon2035,1.0,central_heat_store,12.100857755751274,54.11275018094339,DE,Slack,65980 load shedding
66067,eGon2035,1.0,rural_heat_store,6.963230604118904,49.65863837528355,DE,Slack,66067 load shedding
66068,eGon2035,1.0,rural_heat_store,7.076330624329316,51.24732645610886,DE,Slack,66068 load shedding
66069,eGon2035,1.0,rural_heat_store,8.448401377344435,52.043912304359246,DE,Slack,66069 load shedding
66070,eGon2035,1.0,rural_heat_store,9.760596345532509,54.03778483666068,DE,Slack,66070 load shedding
66071,eGon2035,1.0,rural_heat_store,11.852037191243971,49.005810476882814,DE,Slack,66071 load shedding
66073,eGon2035,1.0,rural_heat_store,10.247476578214155,52.508606758506744,DE,Slack,66073 load shedding
66074,eGon2035,1.0,rural_heat_store,9.305611862539136,51.452368676093435,DE,Slack,66074 load shedding
66079,eGon2035,1.0,rural_heat_store,10.630454938180723,48.28983168966438,DE,Slack,66079 load shedding
66080,eGon2035,1.0,rural_heat_store,13.38668955112643,53.74378469223156,DE,Slack,66080 load shedding
66082,eGon2035,1.0,rural_heat_store,8.249374567573968,47.788083729638835,DE,Slack,66082 load shedding
66085,eGon2035,1.0,rural_heat_store,13.185379417299716,52.352253402305564,DE,Slack,66085 load shedding
66086,eGon2035,1.0,rural_heat_store,12.758396478200073,51.21377419525984,DE,Slack,66086 load shedding
66091,eGon2035,1.0,rural_heat_store,11.678318461270258,53.73416722689122,DE,Slack,66091 load shedding
66094,eGon2035,1.0,rural_heat_store,9.096546714282786,48.59134963879513,DE,Slack,66094 load shedding
66096,eGon2035,1.0,rural_heat_store,8.556843749617359,49.76619507309464,DE,Slack,66096 load shedding
66101,eGon2035,1.0,rural_heat_store,11.023179538984817,50.66727773236155,DE,Slack,66101 load shedding
66111,eGon2035,1.0,rural_heat_store,7.302656655419936,52.77340294815509,DE,Slack,66111 load shedding
66113,eGon2035,1.0,rural_heat_store,8.529574285074444,53.222000312521644,DE,Slack,66113 load shedding
66122,eGon2035,1.0,rural_heat_store,12.591460522215154,48.10512415298663,DE,Slack,66122 load shedding
67211,eGon2035,1.0,rural_heat_store,11.482237079996285,48.7607212344741,DE,Slack,67211 load shedding
67676,eGon2035,1.0,rural_heat_store,11.324406996088586,48.785590311538456,DE,Slack,67676 load shedding
69384,eGon2035,1.0,rural_heat_store,11.410463808595118,48.699520082667064,DE,Slack,69384 load shedding
69914,eGon2035,1.0,Li_ion,12.758605620020463,51.21180119291106,DE,Slack,69914 load shedding
69915,eGon2035,1.0,Li_ion,13.180983727891592,52.351072141274734,DE,Slack,69915 load shedding
69920,eGon2035,1.0,Li_ion,10.631214418060072,48.28955695825453,DE,Slack,69920 load shedding
69924,eGon2035,1.0,Li_ion,9.76423822685484,54.044690141240906,DE,Slack,69924 load shedding
69925,eGon2035,1.0,Li_ion,7.07593960117136,51.246776075935415,DE,Slack,69925 load shedding
69929,eGon2035,1.0,Li_ion,9.306516001470989,51.4536719348176,DE,Slack,69929 load shedding
69931,eGon2035,1.0,Li_ion,8.554110305525711,49.76547334570678,DE,Slack,69931 load shedding
69958,eGon2035,1.0,Li_ion,12.594206153209804,48.099331669142,DE,Slack,69958 load shedding
69975,eGon2035,1.0,Li_ion,11.852641764943195,49.00703031232159,DE,Slack,69975 load shedding
7,eGon2035,380.0,AC,9.3398471,54.0931786,DE,PV,7 biomass
70054,eGon2035,1.0,Li_ion,8.530961023633632,53.22131231252385,DE,Slack,70054 load shedding
70058,eGon2035,1.0,Li_ion,9.095769197708417,48.59096078763053,DE,Slack,70058 load shedding
70134,eGon2035,1.0,Li_ion,10.248727369323097,52.508376025559286,DE,Slack,70134 load shedding
70154,eGon2035,1.0,Li_ion,13.386634616975833,53.74790299431823,DE,Slack,70154 load shedding
70226,eGon2035,1.0,Li_ion,8.247800215192791,47.779701658868056,DE,Slack,70226 load shedding
70292,eGon2035,1.0,Li_ion,11.024886005129206,50.66496052709754,DE,Slack,70292 load shedding
70310,eGon2035,1.0,Li_ion,7.3056893984114035,52.76575005047165,DE,Slack,70310 load shedding
70372,eGon2035,1.0,Li_ion,8.448139766262816,52.04449525865184,DE,Slack,70372 load shedding
70512,eGon2035,1.0,Li_ion,6.964825142533073,49.65733010940243,DE,Slack,70512 load shedding
70797,eGon2035,1.0,Li_ion,11.69165865064342,53.738316317256185,DE,Slack,70797 load shedding
736,eGon2035,380.0,AC,11.4882109,48.7392801,DE,PQ,
76818,eGon2035,1.0,Li_ion,11.452511465755114,48.73858705493394,DE,Slack,76818 load shedding
76942,eGon2035,1.0,Li_ion,11.40425476979368,48.79420570373853,DE,Slack,76942 load shedding
77068,eGon2035,1.0,Li_ion,11.486839694101205,48.743423219600295,DE,Slack,77068 load shedding
77069,eGon2035,1.0,CH4,9.809392,50.787905,DE,Slack,77069 CH4_NG
77083,eGon2035,1.0,H2_grid,9.809392,50.787905,DE,Slack,77083 load shedding
77084,eGon2035,1.0,central_heat,10.512804933336385,48.33679557361453,DE,Slack,77084 central_biomass_CHP_heat
77085,eGon2035,1.0,central_heat,8.1023300033675,47.84120577978752,DE,Slack,77085 central_biomass_CHP_heat
77086,eGon2035,1.0,central_heat,12.766362402867609,48.21448837030918,DE,Slack,77086 central_biomass_CHP_heat
77087,eGon2035,1.0,central_heat,9.057672963242355,48.58350480746349,DE,Slack,77087 central_biomass_CHP_heat
77089,eGon2035,1.0,central_heat,12.091788751064856,48.98028911633042,DE,Slack,77089 central_biomass_CHP_heat
77090,eGon2035,1.0,central_heat,8.579172647821204,49.87288947941227,DE,Slack,77090 central_biomass_CHP_heat
77093,eGon2035,1.0,central_heat,11.045168919409278,50.53854001876735,DE,Slack,77093 central_biomass_CHP_heat
77094,eGon2035,1.0,central_heat,7.092810294842107,49.59730995672219,DE,Slack,77094 central_biomass_CHP_heat
77096,eGon2035,1.0,central_heat,12.74544376510947,51.07791561857579,DE,Slack,77096 central_biomass_CHP_heat
77097,eGon2035,1.0,central_heat,9.329331236602478,51.42906833429606,DE,Slack,77097 central_biomass_CHP_heat
77098,eGon2035,1.0,central_heat,7.093571764286861,51.204183542039374,DE,Slack,77098 central_biomass_CHP_heat
77099,eGon2035,1.0,central_heat,8.549904126364682,52.14533778369983,DE,Slack,77099 central_biomass_CHP_heat
77101,eGon2035,1.0,central_heat,8.583111529277526,53.14514474692899,DE,Slack,77101 central_biomass_CHP_heat
77102,eGon2035,1.0,central_heat,13.193291947179775,52.35196482065847,DE,Slack,77102 central_biomass_CHP_heat
77103,eGon2035,1.0,central_heat,10.20110461552446,52.61002018671791,DE,Slack,77103 central_biomass_CHP_heat
77105,eGon2035,1.0,central_heat,11.585086103740926,53.72533874409277,DE,Slack,77105 central_biomass_CHP_heat
77106,eGon2035,1.0,central_heat,7.452733289195281,53.209986501694715,DE,Slack,77106 central_biomass_CHP_heat
77107,eGon2035,1.0,central_heat,13.333397322832434,53.831137275905526,DE,Slack,77107 central_biomass_CHP_heat
77108,eGon2035,1.0,central_heat,9.83460691962778,54.09606917517415,DE,Slack,77108 central_biomass_CHP_heat
77109,eGon2035,1.0,central_heat,10.353058425759421,53.720685031300505,DE,Slack,77109 central_biomass_CHP_heat
77110,eGon2035,1.0,central_heat_store,10.512804933336385,48.33679557361453,DE,Slack,77110 load shedding
77111,eGon2035,1.0,central_heat_store,8.1023300033675,47.84120577978752,DE,Slack,77111 load shedding
77112,eGon2035,1.0,central_heat_store,12.766362402867609,48.21448837030918,DE,Slack,77112 load shedding
77113,eGon2035,1.0,central_heat_store,9.057672963242355,48.58350480746349,DE,Slack,77113 load shedding
77114,eGon2035,1.0,central_heat_store,12.091788751064856,48.98028911633042,DE,Slack,77114 load shedding
77115,eGon2035,1.0,central_heat_store,8.579172647821204,49.87288947941227,DE,Slack,77115 load shedding
77116,eGon2035,1.0,central_heat_store,11.045168919409278,50.53854001876735,DE,Slack,77116 load shedding
77117,eGon2035,1.0,central_heat_store,7.092810294842107,49.59730995672219,DE,Slack,77117 load shedding
77118,eGon2035,1.0,central_heat_store,12.74544376510947,51.07791561857579,DE,Slack,77118 load shedding
77119,eGon2035,1.0,central_heat_store,9.329331236602478,51.42906833429606,DE,Slack,77119 load shedding
77120,eGon2035,1.0,central_heat_store,7.093571764286861,51.204183542039374,DE,Slack,77120 load shedding
77121,eGon2035,1.0,central_heat_store,8.549904126364682,52.14533778369983,DE,Slack,77121 load shedding
77122,eGon2035,1.0,central_heat_store,8.583111529277526,53.14514474692899,DE,Slack,77122 load shedding
77123,eGon2035,1.0,central_heat_store,13.193291947179775,52.35196482065847,DE,Slack,77123 load shedding
77124,eGon2035,1.0,central_heat_store,10.20110461552446,52.61002018671791,DE,Slack,77124 load shedding
77125,eGon2035,1.0,central_heat_store,11.585086103740926,53.72533874409277,DE,Slack,77125 load shedding
77126,eGon2035,1.0,central_heat_store,7.452733289195281,53.209986501694715,DE,Slack,77126 load shedding
77127,eGon2035,1.0,central_heat_store,13.333397322832434,53.831137275905526,DE,Slack,77127 load shedding
77128,eGon2035,1.0,central_heat_store,9.83460691962778,54.09606917517415,DE,Slack,77128 load shedding
77129,eGon2035,1.0,central_heat_store,10.353058425759421,53.720685031300505,DE,Slack,77129 load shedding
8,eGon2035,380.0,AC,8.207947631625533,46.82343065666129,CH,PV,8 biomass
9,eGon2035,380.0,AC,15.238200383770577,49.84255074731976,CZ,PV,9 coal
