name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
0 biomass,eGon2035,0,biomass,47.001832423653674,1.0000000000000002,42.1084647787787,1.0000000000000002,0,inf,Slack,47.001832423653674,47.001832423653674
0 central_biomass_CHP,eGon2035,0,central_biomass_CHP,47.05562697021895,1.0000000000000002,42.108435550513875,1.0000000000000002,0,inf,PV,47.05562697021895,47.05562697021895
0 industrial_biomass_CHP,eGon2035,0,industrial_biomass_CHP,742.5208081259169,0.9999999999999999,42.10796795995216,0.9999999999999999,0,inf,PV,742.5208081259169,742.5208081259169
0 load shedding,,0,load shedding,63271207.312948644,0.9999999999999997,10000.008685442368,0.9999999999999997,1,0.0,PQ,63271207.312948644,63271207.312948644
0 others,eGon2035,0,others,42.14306081744107,1.0,0.0074783405627600694,1.0,0,inf,PV,42.14306081744107,42.14306081744107
0 reservoir,eGon2035,0,reservoir,179.10513597241717,0.65,0.008857857521655764,0.9999999999999999,0,inf,PV,179.10513597241717,179.10513597241717
0 run_of_river,eGon2035,0,run_of_river,999.1022793370001,0.6500000000000001,0.008384460090314972,1.0,0,inf,PV,999.1022793370001,999.1022793370001
0 solar,eGon2035,0,solar,4452.476636534963,1.0,0.017343178778967943,1.0,0,inf,PV,4452.476636534963,4452.476636534963
0 solar_rooftop,eGon2035,0,solar_rooftop,5427.767941131623,1.0,0.01812778299261882,1.0,0,inf,PV,5427.767941131623,5427.767941131623
0 wind_onshore,eGon2035,0,wind_onshore,846.0695846972626,1.0,1.3078386692983432,1.0,0,inf,PV,846.0695846972626,846.0695846972626
1 load shedding,,1,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
1 nuclear,eGon2035,1,nuclear,243.0,1.0,5.2407865251626,1.0,0,inf,PV,243.0,243.0
1 others,eGon2035,1,others,4310.0,1.0,0.04078652516259929,1.0,0,inf,PV,4310.0,4310.0
1 run_of_river,eGon2035,1,run_of_river,46.57143021,0.65,0.04078652516259929,1.0,0,inf,PV,46.57143021,46.57143021
1 solar,eGon2035,1,solar,20020.0,1.0,0.050786525162599294,1.0,0,inf,PV,20020.0,20020.0
1 wind_offshore,eGon2035,1,wind_offshore,8360.0,1.0,2.6007865251625994,1.0,0,inf,PV,8360.0,8360.0
1 wind_onshore,eGon2035,1,wind_onshore,13633.24947,1.0,1.3407865251625994,1.0,0,inf,PV,13633.24947,13633.24947
10 biomass,eGon2035,10,biomass,43.50688489063332,1.0000000000000002,42.11008545437636,1.0000000000000002,0,inf,PV,43.50688489063332,43.50688489063332
10 central_biomass_CHP,eGon2035,10,central_biomass_CHP,36.43747360250153,1.0,42.10696862543645,1.0,0,inf,PV,36.43747360250153,36.43747360250153
10 industrial_biomass_CHP,eGon2035,10,industrial_biomass_CHP,164.99415226698918,1.0,42.107672804398874,1.0,0,inf,PV,164.99415226698918,164.99415226698918
10 load shedding,,10,load shedding,34469786.06637638,0.9999999999999998,10000.008611644202,0.9999999999999998,1,0.0,PQ,34469786.06637638,34469786.06637638
10 oil,eGon2035,10,oil,93.5,1.0,101.83665816731734,1.0,0,inf,PV,93.5,93.5
10 solar,eGon2035,10,solar,2409.872735127247,1.0,0.019278512127413057,1.0,0,inf,PV,2409.872735127247,2409.872735127247
10 solar_rooftop,eGon2035,10,solar_rooftop,1136.3604154665813,1.0,0.01701177586256078,1.0,0,inf,PV,1136.3604154665813,1136.3604154665813
10 wind_offshore,eGon2035,10,wind_offshore,2404.0,1.0,2.5693132651560044,1.0,0,inf,PV,2404.0,2404.0
10 wind_onshore,eGon2035,10,wind_onshore,5203.288727324368,1.0,1.3087300396686172,1.0,0,inf,PV,5203.288727324368,5203.288727324368
11 biomass,eGon2035,11,biomass,25.43079477916136,0.9999999999999998,42.10736344091167,0.9999999999999998,0,inf,PV,25.43079477916136,25.43079477916136
11 central_biomass_CHP,eGon2035,11,central_biomass_CHP,1.5348473000530662,1.0,42.10429116340349,1.0,0,inf,PV,1.5348473000530662,1.5348473000530662
11 industrial_biomass_CHP,eGon2035,11,industrial_biomass_CHP,323.72636199443855,1.0,42.10753875518264,1.0,0,inf,PV,323.72636199443855,323.72636199443855
11 load shedding,,11,load shedding,29414217.443307847,0.9999999999999998,10000.008256737177,0.9999999999999998,1,0.0,PQ,29414217.443307847,29414217.443307847
11 run_of_river,eGon2035,11,run_of_river,0.2659558719085358,0.6499999999999999,0.009015768095636001,1.0,0,inf,PV,0.2659558719085358,0.2659558719085358
11 solar,eGon2035,11,solar,280.11645126014486,0.9999999999999998,0.017751736008862182,0.9999999999999998,0,inf,PV,280.11645126014486,280.11645126014486
11 solar_rooftop,eGon2035,11,solar_rooftop,1280.0156313235138,1.0,0.019118804408995178,1.0,0,inf,PV,1280.0156313235138,1280.0156313235138
11 wind_offshore,eGon2035,11,wind_offshore,8339.0,1.0,2.5621289963871585,1.0,0,inf,PV,8339.0,8339.0
11 wind_onshore,eGon2035,11,wind_onshore,8190.279918015177,0.9999999999999999,1.3071650859421555,0.9999999999999999,0,inf,PV,8190.279918015177,8190.279918015177
12 biomass,eGon2035,12,biomass,10.881390532374178,1.0,42.105800712818464,1.0,0,inf,PV,10.881390532374178,10.881390532374178
12 central_biomass_CHP,eGon2035,12,central_biomass_CHP,11.943614972124582,1.0,42.10845250632628,1.0,0,inf,PV,11.943614972124582,11.943614972124582
12 industrial_biomass_CHP,eGon2035,12,industrial_biomass_CHP,121.33258663048984,1.0,42.108496838941704,1.0,0,inf,PV,121.33258663048984,121.33258663048984
12 load shedding,,12,load shedding,16698696.361044558,0.9999999999999994,10000.010129947914,0.9999999999999994,1,0.0,PQ,16698696.361044558,16698696.361044558
12 oil,eGon2035,12,oil,84.20300295,1.0,101.8727865251626,1.0,0,inf,PV,84.20300295,84.20300295
12 others,eGon2035,12,others,1559.396147689759,1.0,0.01435179832292846,1.0,0,inf,PV,1559.396147689759,1559.396147689759
12 reservoir,eGon2035,12,reservoir,8313.537643544778,0.6499999999999999,0.009693090700533693,0.9999999999999998,0,inf,PV,8313.537643544778,8313.537643544778
12 run_of_river,eGon2035,12,run_of_river,6941.045995043758,0.6500000000000001,0.008030201248495544,1.0000000000000002,0,inf,PV,6941.045995043758,6941.045995043758
12 solar,eGon2035,12,solar,22981.173685789337,1.0000000000000002,0.018741132477614813,1.0000000000000002,0,inf,PV,22981.173685789337,22981.173685789337
12 solar_rooftop,eGon2035,12,solar_rooftop,1711.8421460897982,1.0,0.01691668950755211,1.0,0,inf,PV,1711.8421460897982,1711.8421460897982
12 wind_onshore,eGon2035,12,wind_onshore,12603.883493485551,0.9999999999999998,1.3083847581151928,0.9999999999999998,0,inf,PV,12603.883493485551,12603.883493485551
13 biomass,eGon2035,13,biomass,68.57145843394326,1.0000000000000002,42.1081379486347,1.0000000000000002,0,inf,PV,68.57145843394326,68.57145843394326
13 central_biomass_CHP,eGon2035,13,central_biomass_CHP,77.12993550559581,0.9999999999999998,42.10771290983876,0.9999999999999998,0,inf,PV,77.12993550559581,77.12993550559581
13 industrial_biomass_CHP,eGon2035,13,industrial_biomass_CHP,321.109716206586,0.9999999999999999,42.10809669840507,0.9999999999999999,0,inf,PV,321.109716206586,321.109716206586
13 load shedding,,13,load shedding,154731039.67573398,1.0,10000.007821155357,1.0,1,0.0,PQ,154731039.67573398,154731039.67573398
13 oil,eGon2035,13,oil,24.8,1.0,101.84306105500411,1.0,0,inf,PV,24.8,24.8
13 others,eGon2035,13,others,80.09934767980931,1.0,0.007924228411647428,1.0,0,inf,PV,80.09934767980931,80.09934767980931
13 reservoir,eGon2035,13,reservoir,7.530020124478563,0.6499999999999999,0.01636383107463845,1.0,0,inf,PV,7.530020124478563,7.530020124478563
13 run_of_river,eGon2035,13,run_of_river,450.58293318671514,0.65,0.007849068121759412,0.9999999999999999,0,inf,PV,450.58293318671514,450.58293318671514
13 solar,eGon2035,13,solar,3303.9936516903444,1.0,0.018145379168327008,1.0,0,inf,PV,3303.9936516903444,3303.9936516903444
13 solar_rooftop,eGon2035,13,solar_rooftop,13061.567249558877,1.0,0.018518943185168724,1.0,0,inf,PV,13061.567249558877,13061.567249558877
13 wind_onshore,eGon2035,13,wind_onshore,7149.429741304134,0.9999999999999999,1.3078697168231055,0.9999999999999999,0,inf,PV,7149.429741304134,7149.429741304134
14 coal,eGon2035,14,coal,615.78599922,1.0,49.3682865251626,1.0,0,inf,PV,615.78599922,615.78599922
14 load shedding,,14,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
14 oil,eGon2035,14,oil,158.2999992,1.0,101.8727865251626,1.0,0,inf,PV,158.2999992,158.2999992
14 others,eGon2035,14,others,1530.1999969,1.0,0.04078652516259929,1.0,0,inf,PV,1530.1999969,1530.1999969
14 run_of_river,eGon2035,14,run_of_river,148.1999969,0.65,0.04078652516259929,1.0,0,inf,PV,148.1999969,148.1999969
14 solar,eGon2035,14,solar,16443.135739999998,1.0,0.050786525162599294,1.0,0,inf,PV,16443.135739999998,16443.135739999998
14 wind_offshore,eGon2035,14,wind_offshore,5250.0,1.0,2.6007865251625994,1.0,0,inf,PV,5250.0,5250.0
14 wind_onshore,eGon2035,14,wind_onshore,7465.0490675,1.0,1.3407865251625994,1.0,0,inf,PV,7465.0490675,7465.0490675
15 biomass,eGon2035,15,biomass,72.5427238228822,1.0,42.11006216839818,1.0,0,inf,PV,72.5427238228822,72.5427238228822
15 central_biomass_CHP,eGon2035,15,central_biomass_CHP,73.38434311923348,0.9999999999999999,42.10698592465295,0.9999999999999999,0,inf,PV,73.38434311923348,73.38434311923348
15 industrial_biomass_CHP,eGon2035,15,industrial_biomass_CHP,348.0810552960525,0.9999999999999999,42.1079872316682,0.9999999999999999,0,inf,PV,348.0810552960525,348.0810552960525
15 load shedding,,15,load shedding,109077723.01893325,1.0,10000.007539163524,1.0,1,0.0,PQ,109077723.01893325,109077723.01893325
15 oil,eGon2035,15,oil,137.0,1.0,101.84064809348666,1.0,0,inf,PV,137.0,137.0
15 run_of_river,eGon2035,15,run_of_river,97.24935277106177,0.6500000000000001,0.0077793060685149235,1.0000000000000002,0,inf,PV,97.24935277106177,97.24935277106177
15 solar,eGon2035,15,solar,3328.6015191810266,1.0,0.017634986830439278,1.0,0,inf,PV,3328.6015191810266,3328.6015191810266
15 solar_rooftop,eGon2035,15,solar_rooftop,4865.386233533879,0.9999999999999999,0.017812475107898674,0.9999999999999999,0,inf,PV,4865.386233533879,4865.386233533879
15 wind_onshore,eGon2035,15,wind_onshore,4745.486194498733,1.0,1.307831336545978,1.0,0,inf,PV,4745.486194498733,4745.486194498733
16 lignite,eGon2035,16,lignite,18.0,1.0,37.605286525162605,1.0,0,inf,PV,18.0,18.0
16 load shedding,,16,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
16 oil,eGon2035,16,oil,194.00000001,1.0,101.8727865251626,1.0,0,inf,PV,194.00000001,194.00000001
16 others,eGon2035,16,others,325.0,1.0,0.04078652516259929,1.0,0,inf,PV,325.0,325.0
16 solar,eGon2035,16,solar,1237.9538499999999,1.0,0.050786525162599294,1.0,0,inf,PV,1237.9538499999999,1237.9538499999999
16 wind_onshore,eGon2035,16,wind_onshore,2404.5,1.0,1.3407865251625994,1.0,0,inf,PV,2404.5,2404.5
17 coal,eGon2035,17,coal,447.0,1.0,49.3682865251626,1.0,0,inf,PV,447.0,447.0
17 load shedding,,17,load shedding,459597.1475516851,1.0,10000.040786525162,1.0,1,0.0,PQ,459597.1475516851,459597.1475516851
17 oil,eGon2035,17,oil,200.0,1.0,101.8727865251626,1.0,0,inf,PV,200.0,200.0
17 others,eGon2035,17,others,578.3999939,1.0,0.04078652516259929,1.0,0,inf,PV,578.3999939,578.3999939
17 solar,eGon2035,17,solar,3943.5,1.0,0.050786525162599294,1.0,0,inf,PV,3943.5,3943.5
17 wind_offshore,eGon2035,17,wind_offshore,4600.0,1.0,2.6007865251625994,1.0,0,inf,PV,4600.0,4600.0
17 wind_onshore,eGon2035,17,wind_onshore,4564.5,1.0,1.3407865251625994,1.0,0,inf,PV,4564.5,4564.5
18 biomass,eGon2035,18,biomass,94.01569741852262,0.9999999999999999,42.10846011260407,0.9999999999999999,0,inf,PV,94.01569741852262,94.01569741852262
18 central_biomass_CHP,eGon2035,18,central_biomass_CHP,190.3928983672232,1.0,42.108518352772954,1.0,0,inf,PV,190.3928983672232,190.3928983672232
18 industrial_biomass_CHP,eGon2035,18,industrial_biomass_CHP,564.4544801756832,0.9999999999999998,42.10828020428883,0.9999999999999998,0,inf,PV,564.4544801756832,564.4544801756832
18 load shedding,,18,load shedding,127461608.92100066,0.9999999999999997,10000.007970950806,0.9999999999999997,1,0.0,PQ,127461608.92100066,127461608.92100066
18 run_of_river,eGon2035,18,run_of_river,1.7672216849882227,0.65,0.004324277497203256,1.0,0,inf,PV,1.7672216849882227,1.7672216849882227
18 solar,eGon2035,18,solar,5639.482428967825,1.0,0.017621638085150867,1.0,0,inf,PV,5639.482428967825,5639.482428967825
18 solar_rooftop,eGon2035,18,solar_rooftop,4737.806569251351,1.0,0.01822209182494384,1.0,0,inf,PV,4737.806569251351,4737.806569251351
18 wind_onshore,eGon2035,18,wind_onshore,12558.755651037533,0.9999999999999999,1.3080375450082211,0.9999999999999999,0,inf,PV,12558.755651037533,12558.755651037533
19 coal,eGon2035,19,coal,320.0,1.0,49.3682865251626,1.0,0,inf,Slack,320.0,320.0
19 load shedding,,19,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
19 oil,eGon2035,19,oil,212.00000001,1.0,101.8727865251626,1.0,0,inf,PV,212.00000001,212.00000001
19 others,eGon2035,19,others,315.20500943,1.0,0.04078652516259929,1.0,0,inf,PV,315.20500943,315.20500943
19 solar,eGon2035,19,solar,1690.0,1.0,0.050786525162599294,1.0,0,inf,PV,1690.0,1690.0
19 wind_offshore,eGon2035,19,wind_offshore,1809.0,1.0,2.6007865251625994,1.0,0,inf,PV,1809.0,1809.0
19 wind_onshore,eGon2035,19,wind_onshore,1300.0,1.0,1.3407865251625994,1.0,0,inf,PV,1300.0,1300.0
2 load shedding,,2,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
2 nuclear,eGon2035,2,nuclear,2925.5,1.0,5.2407865251626,1.0,0,inf,PV,2925.5,2925.5
2 others,eGon2035,2,others,4185.0,1.0,0.04078652516259929,1.0,0,inf,PV,4185.0,4185.0
2 reservoir,eGon2035,2,reservoir,16630.0,0.65,0.04078652516259929,1.0,0,inf,PV,16630.0,16630.0
2 solar,eGon2035,2,solar,7551.0714284999995,1.0,0.050786525162599294,1.0,0,inf,PV,7551.0714284999995,7551.0714284999995
2 wind_offshore,eGon2035,2,wind_offshore,750.0,1.0,2.6007865251625994,1.0,0,inf,PV,750.0,750.0
2 wind_onshore,eGon2035,2,wind_onshore,27075.605246500003,1.0,1.3407865251625994,1.0,0,inf,PV,27075.605246500003,27075.605246500003
20 biomass,eGon2035,20,biomass,129.26239624276207,1.0,42.10751592588938,1.0,0,inf,PV,129.26239624276207,129.26239624276207
20 central_biomass_CHP,eGon2035,20,central_biomass_CHP,152.76080998047397,1.0,42.108303011229594,1.0,0,inf,PV,152.76080998047397,152.76080998047397
20 industrial_biomass_CHP,eGon2035,20,industrial_biomass_CHP,259.8835941728157,1.0000000000000002,42.10784518098017,1.0000000000000002,0,inf,PV,259.8835941728157,259.8835941728157
20 load shedding,,20,load shedding,227653787.087268,0.9999999999999999,10000.007849294827,0.9999999999999999,1,0.0,PQ,227653787.087268,227653787.087268
20 oil,eGon2035,20,oil,65.6,1.0,101.84143624159161,1.0,0,inf,PV,65.6,65.6
20 others,eGon2035,20,others,374.621552711641,1.0,0.005472160093944752,1.0,0,inf,PV,374.621552711641,374.621552711641
20 reservoir,eGon2035,20,reservoir,195.92601634624242,0.65,0.008351034735860439,1.0,0,inf,PV,195.92601634624242,195.92601634624242
20 run_of_river,eGon2035,20,run_of_river,4.4601765631930625,0.6500000000000001,0.007803360691691942,1.0000000000000002,0,inf,PV,4.4601765631930625,4.4601765631930625
20 solar,eGon2035,20,solar,284.5881784871041,0.9999999999999999,0.018362386726440846,0.9999999999999999,0,inf,PV,284.5881784871041,284.5881784871041
20 solar_rooftop,eGon2035,20,solar_rooftop,12516.692550747048,1.0,0.01826156398981036,1.0,0,inf,PV,12516.692550747048,12516.692550747048
20 wind_offshore,eGon2035,20,wind_offshore,1250.0,1.0,2.5710282284921226,1.0,0,inf,PV,1250.0,1250.0
20 wind_onshore,eGon2035,20,wind_onshore,3287.040431792651,1.0,1.3084393624714847,1.0,0,inf,PV,3287.040431792651,3287.040431792651
21 biomass,eGon2035,21,biomass,40.8767374095825,1.0000000000000002,42.10740076246716,1.0000000000000002,0,inf,PV,40.8767374095825,40.8767374095825
21 central_biomass_CHP,eGon2035,21,central_biomass_CHP,27.110441068057376,1.0,42.108261521071974,1.0,0,inf,PV,27.110441068057376,27.110441068057376
21 industrial_biomass_CHP,eGon2035,21,industrial_biomass_CHP,486.67364695989454,0.9999999999999999,42.10805684763607,0.9999999999999999,0,inf,PV,486.67364695989454,486.67364695989454
21 load shedding,,21,load shedding,57143245.34559284,0.9999999999999999,10000.007658565626,0.9999999999999999,1,0.0,PQ,57143245.34559284,57143245.34559284
21 run_of_river,eGon2035,21,run_of_river,30.407058016604026,0.65,0.008782031200664156,1.0,0,inf,PV,30.407058016604026,30.407058016604026
21 solar,eGon2035,21,solar,643.1126423834961,1.0,0.018980644443036845,1.0,0,inf,PV,643.1126423834961,643.1126423834961
21 solar_rooftop,eGon2035,21,solar_rooftop,2702.715548855032,1.0,0.01792833213033097,1.0,0,inf,PV,2702.715548855032,2702.715548855032
21 wind_offshore,eGon2035,21,wind_offshore,11011.0,1.0,2.567876936129869,1.0,0,inf,PV,11011.0,11011.0
21 wind_onshore,eGon2035,21,wind_onshore,7876.936437334691,1.0,1.3077146087516311,1.0,0,inf,PV,7876.936437334691,7876.936437334691
22 biomass,eGon2035,22,biomass,26.441910421718628,0.9999999999999999,42.107711299660664,0.9999999999999999,0,inf,PV,26.441910421718628,26.441910421718628
22 central_biomass_CHP,eGon2035,22,central_biomass_CHP,30.993806702525216,1.0,42.105686454397116,1.0,0,inf,PV,30.993806702525216,30.993806702525216
22 industrial_biomass_CHP,eGon2035,22,industrial_biomass_CHP,508.5968786435591,1.0,42.10831668275958,1.0,0,inf,PV,508.5968786435591,508.5968786435591
22 load shedding,,22,load shedding,67560780.6900977,0.9999999999999999,10000.007856832895,0.9999999999999999,1,0.0,PQ,67560780.6900977,67560780.6900977
22 others,eGon2035,22,others,12.75770691535789,1.0,0.013940242944181298,1.0,0,inf,PV,12.75770691535789,12.75770691535789
22 run_of_river,eGon2035,22,run_of_river,132.36446598406621,0.65,0.00785565403556454,0.9999999999999999,0,inf,PV,132.36446598406621,132.36446598406621
22 solar,eGon2035,22,solar,741.7930824255923,1.0000000000000002,0.017893124246373213,1.0000000000000002,0,inf,PV,741.7930824255923,741.7930824255923
22 solar_rooftop,eGon2035,22,solar_rooftop,5804.332773670537,0.9999999999999999,0.018398583813249287,0.9999999999999999,0,inf,PV,5804.332773670537,5804.332773670537
22 wind_onshore,eGon2035,22,wind_onshore,1180.0234449612885,0.9999999999999999,1.3083269203256642,0.9999999999999999,0,inf,PV,1180.0234449612885,1180.0234449612885
23 biomass,eGon2035,23,biomass,46.259554193396745,1.0000000000000002,42.10845711654162,1.0000000000000002,0,inf,PV,46.259554193396745,46.259554193396745
23 central_biomass_CHP,eGon2035,23,central_biomass_CHP,52.95089826678399,1.0,42.11083293371065,1.0,0,inf,PV,52.95089826678399,52.95089826678399
23 industrial_biomass_CHP,eGon2035,23,industrial_biomass_CHP,167.38342699376824,1.0000000000000002,42.10698437806673,1.0000000000000002,0,inf,PV,167.38342699376824,167.38342699376824
23 load shedding,,23,load shedding,26197037.410446048,0.9999999999999998,10000.007480656774,0.9999999999999998,1,0.0,PQ,26197037.410446048,26197037.410446048
23 others,eGon2035,23,others,14.386539716949759,1.0,0.0037491636873650046,1.0,0,inf,PV,14.386539716949759,14.386539716949759
23 reservoir,eGon2035,23,reservoir,8.846107712606454,0.65,0.011848571030252452,1.0,0,inf,PV,8.846107712606454,8.846107712606454
23 run_of_river,eGon2035,23,run_of_river,34.57507905069696,0.6499999999999999,0.008901838060821517,0.9999999999999999,0,inf,PV,34.57507905069696,34.57507905069696
23 solar,eGon2035,23,solar,533.0084918942187,0.9999999999999998,0.01911982760703301,0.9999999999999998,0,inf,PV,533.0084918942187,533.0084918942187
23 solar_rooftop,eGon2035,23,solar_rooftop,1720.4042675793667,1.0,0.018310706430189668,1.0,0,inf,PV,1720.4042675793667,1720.4042675793667
23 wind_onshore,eGon2035,23,wind_onshore,1158.2075804617032,1.0,1.3090492677134833,1.0,0,inf,PV,1158.2075804617032,1158.2075804617032
24 biomass,eGon2035,24,biomass,70.54510666315277,1.0,42.10898956246513,1.0,0,inf,PV,70.54510666315277,70.54510666315277
24 central_biomass_CHP,eGon2035,24,central_biomass_CHP,55.14855514580271,1.0,42.107673782146954,1.0,0,inf,PV,55.14855514580271,55.14855514580271
24 industrial_biomass_CHP,eGon2035,24,industrial_biomass_CHP,403.9000307508888,0.9999999999999999,42.10849700075144,0.9999999999999999,0,inf,PV,403.9000307508888,403.9000307508888
24 load shedding,,24,load shedding,86557462.78890069,0.9999999999999999,10000.00802692889,0.9999999999999999,1,0.0,PQ,86557462.78890069,86557462.78890069
24 others,eGon2035,24,others,27.99526871802755,1.0,0.0022410759818048288,1.0,0,inf,PV,27.99526871802755,27.99526871802755
24 reservoir,eGon2035,24,reservoir,3.9381559248030067,0.6500000000000001,0.008856884406141505,1.0,0,inf,PV,3.9381559248030067,3.9381559248030067
24 run_of_river,eGon2035,24,run_of_river,99.79726105005417,0.6499999999999999,0.007998107937294786,0.9999999999999999,0,inf,PV,99.79726105005417,99.79726105005417
24 solar,eGon2035,24,solar,4733.897044951574,0.9999999999999999,0.01752814641426292,0.9999999999999999,0,inf,PV,4733.897044951574,4733.897044951574
24 solar_rooftop,eGon2035,24,solar_rooftop,4728.504477229623,0.9999999999999999,0.017336886891494156,0.9999999999999999,0,inf,PV,4728.504477229623,4728.504477229623
24 wind_onshore,eGon2035,24,wind_onshore,6657.090724738667,1.0,1.3082196058204267,1.0,0,inf,PV,6657.090724738667,6657.090724738667
25 biomass,eGon2035,25,biomass,48.39304009905128,1.0,42.109417480286844,1.0,0,inf,PV,48.39304009905128,48.39304009905128
25 central_biomass_CHP,eGon2035,25,central_biomass_CHP,35.25879466506284,0.9999999999999999,42.10770857605496,0.9999999999999999,0,inf,PV,35.25879466506284,35.25879466506284
25 industrial_biomass_CHP,eGon2035,25,industrial_biomass_CHP,460.7012537149258,0.9999999999999999,42.10787682506426,0.9999999999999999,0,inf,PV,460.7012537149258,460.7012537149258
25 load shedding,,25,load shedding,65415994.001523174,1.0,10000.007676754829,1.0,1,0.0,PQ,65415994.001523174,65415994.001523174
25 run_of_river,eGon2035,25,run_of_river,41.51389442569185,0.6500000000000001,0.006661737229637081,1.0,0,inf,PV,41.51389442569185,41.51389442569185
25 solar,eGon2035,25,solar,710.0243459026703,1.0,0.017140056033630766,1.0,0,inf,PV,710.0243459026703,710.0243459026703
25 solar_rooftop,eGon2035,25,solar_rooftop,4707.086000665918,1.0,0.018603079987726198,1.0,0,inf,PV,4707.086000665918,4707.086000665918
25 wind_onshore,eGon2035,25,wind_onshore,5227.791534149373,1.0,1.308143340777789,1.0,0,inf,PV,5227.791534149373,5227.791534149373
26 biomass,eGon2035,26,biomass,9.925974493602016,1.0,42.10727329803976,1.0,0,inf,PV,9.925974493602016,9.925974493602016
26 central_biomass_CHP,eGon2035,26,central_biomass_CHP,23.126122161926368,0.9999999999999999,42.108275264089166,0.9999999999999999,0,inf,PV,23.126122161926368,23.126122161926368
26 industrial_biomass_CHP,eGon2035,26,industrial_biomass_CHP,74.76352580473166,1.0,42.10952005307401,1.0,0,inf,PV,74.76352580473166,74.76352580473166
26 load shedding,,26,load shedding,45193719.50924903,0.9999999999999999,10000.008489589427,0.9999999999999999,1,0.0,PQ,45193719.50924903,45193719.50924903
26 others,eGon2035,26,others,100.00000000000001,1.0,0.012838048545908714,1.0,0,inf,PV,100.00000000000001,100.00000000000001
26 run_of_river,eGon2035,26,run_of_river,221.96881563811993,0.65,0.007769752058515793,1.0,0,inf,PV,221.96881563811993,221.96881563811993
26 solar,eGon2035,26,solar,1422.0106871097837,0.9999999999999997,0.01730626199807627,0.9999999999999997,0,inf,PV,1422.0106871097837,1422.0106871097837
26 solar_rooftop,eGon2035,26,solar_rooftop,2375.4094278345237,1.0,0.01716772809517246,1.0,0,inf,PV,2375.4094278345237,2375.4094278345237
26 wind_onshore,eGon2035,26,wind_onshore,2413.571943912121,1.0000000000000002,1.309008987255817,1.0000000000000002,0,inf,PV,2413.571943912121,2413.571943912121
27 biomass,eGon2035,27,biomass,29.66384403809223,1.0,42.10692834967141,1.0,0,inf,PV,29.66384403809223,29.66384403809223
27 central_biomass_CHP,eGon2035,27,central_biomass_CHP,26.675815092846968,0.9999999999999999,42.105674650475514,0.9999999999999999,0,inf,PV,26.675815092846968,26.675815092846968
27 industrial_biomass_CHP,eGon2035,27,industrial_biomass_CHP,124.9844155775917,1.0,42.10902399593276,1.0,0,inf,PV,124.9844155775917,124.9844155775917
27 load shedding,,27,load shedding,15779502.065941188,0.9999999999999996,10000.008184367998,0.9999999999999996,1,0.0,PQ,15779502.065941188,15779502.065941188
27 solar,eGon2035,27,solar,958.2758596985198,1.0,0.019330665756449823,1.0,0,inf,PV,958.2758596985198,958.2758596985198
27 solar_rooftop,eGon2035,27,solar_rooftop,890.2179938224667,1.0,0.017171112861327446,1.0,0,inf,PV,890.2179938224667,890.2179938224667
27 wind_onshore,eGon2035,27,wind_onshore,3406.811074973952,1.0,1.3099861546238951,1.0,0,inf,PV,3406.811074973952,3406.811074973952
27412 load shedding,,27412,load shedding,153199.04918389503,1.0,10000.007781903289,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
27799 load shedding,,27799,load shedding,153199.04918389503,1.0,10000.003932680043,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
28 biomass,eGon2035,28,biomass,37.36218482177324,0.9999999999999999,42.10788935140843,0.9999999999999999,0,inf,PV,37.36218482177324,37.36218482177324
28 central_biomass_CHP,eGon2035,28,central_biomass_CHP,66.73161373095233,1.0,42.10868173014655,1.0,0,inf,PV,66.73161373095233,66.73161373095233
28 industrial_biomass_CHP,eGon2035,28,industrial_biomass_CHP,374.559128033961,0.9999999999999998,42.107101114787724,0.9999999999999998,0,inf,PV,374.559128033961,374.559128033961
28 load shedding,,28,load shedding,60513624.42763854,0.9999999999999999,10000.008073449928,0.9999999999999999,1,0.0,PQ,60513624.42763854,60513624.42763854
28 others,eGon2035,28,others,10.991907571409216,1.0,0.015101124699112704,1.0,0,inf,PV,10.991907571409216,10.991907571409216
28 reservoir,eGon2035,28,reservoir,1.343410913332041,0.65,0.006271169545096316,1.0,0,inf,PV,1.343410913332041,1.343410913332041
28 run_of_river,eGon2035,28,run_of_river,0.8509671864604097,0.65,0.009573427800140907,1.0,0,inf,PV,0.8509671864604097,0.8509671864604097
28 solar,eGon2035,28,solar,636.323795580346,0.9999999999999997,0.017158849598708264,0.9999999999999997,0,inf,PV,636.323795580346,636.323795580346
28 solar_rooftop,eGon2035,28,solar_rooftop,3005.15810731276,1.0,0.01908887853673725,1.0,0,inf,PV,3005.15810731276,3005.15810731276
