,0 AC,1 AC,10 AC,11 AC,12 AC,13 AC,14 AC,15 AC,16 AC,17 AC,18 AC,19 AC,2 AC,20 AC,21 AC,22 AC,23 AC,24 AC,25 AC,26 AC,27 AC,28 AC,29 AC,3 AC,31613 AC,31638 AC,31672 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
15,962.3939137448604,6167.234918342249,207.59888332258114,423.1909116566941,7381.297375410523,2888.6974986230143,4851.886497079547,1143.162187103889,700.5611782186776,1925.2194719454105,1022.5839992798597,1148.2264285942783,10800.637682592263,4828.921393831935,507.06251322937317,717.1054055712077,305.2408874555676,723.9095372057377,768.2923194239372,1180.4914016269722,61.364928318373934,592.6592255560366,1095.3123238072983,35067.82632288955,9.996925548428651,39.86475718476259,3.7719463871668673,21027.15256912974,10116.655176236804,8836.573423546335,996.3388498796335,4020.3387268595407,4777.402604533198
16,2352.0131450844847,8021.381434463536,458.17924125754234,771.0844732112321,8461.32543198825,7390.511744907256,5363.10245682052,2568.9674055795845,816.4928722513537,2441.3956067686768,3143.053206797403,1406.5095139054984,12063.809313888718,9086.049863533688,1309.706104421067,2267.2968907725494,888.2529661612672,1910.9181192038657,1883.9708435439434,1744.9691857279124,257.667690858739,1560.154936135357,3496.810714706962,42380.60578383628,30.193188344098463,84.4832738034709,8.760781606922436,15267.334001990737,12153.953069095394,11488.747592697575,2483.873459826087,5262.363397093706,5503.531546391139
17,2260.6776310034984,8337.579243489985,443.6100927083846,746.1712545097095,8452.94844625536,7092.518098284595,5515.824284171041,2457.0681050484513,867.1822673154527,2423.801559341295,2988.697448122299,1430.171951833832,12449.147340838412,8775.459580946022,1249.7721877528397,2143.7526631180363,861.3806830940439,1833.6479093794326,1803.077192138922,1724.1494924776475,240.032277442212,1490.415776488635,3334.7633519327205,40220.04487415463,29.503385366547167,83.33900372684305,8.836261077108345,21966.07420933707,11836.202957976686,12153.30701216233,2378.894694475704,5031.66617693211,5502.835300566645
18,2145.102066548678,8645.438747715985,445.70246380289933,727.0278905309842,8937.81489814537,6379.395620574525,5954.878171338713,2417.1787261736063,961.7840764924683,2476.6647814677317,2834.2401239363307,1564.5534376323826,12258.071366525164,8515.662069937547,1214.9783168291654,1992.8782595734779,809.0782917272962,1769.9805755450186,1737.4787942537753,1717.3194115317658,244.04035682259655,1458.578873667644,3035.3485800741796,42246.93288290104,27.46091920165725,74.5409920428213,7.482278633454487,22820.84117851516,11651.962605965895,12312.342501095283,2264.542589863777,5197.826428991255,5568.4606485506
19,1178.5368984318304,7584.078244548805,253.02325476860858,476.7903750310279,8484.238098263912,3539.9077275250033,5985.85631867311,1367.8807712456055,885.5215947513335,2197.045457230527,1373.0069284785259,1413.942038965638,11410.434265079266,5502.103313093159,635.5227211040926,948.9865845547502,400.7976931284012,912.0357620485637,947.2521097975924,1319.438204542083,97.15781241279277,744.1394569079955,1455.3205212629657,38037.68946975526,13.458617620239899,46.200400884674224,4.444121020972401,25870.56222420663,10538.706602623795,10079.666467956155,1236.6559474576438,4237.49529697306,4972.444790820329
20,962.7708483748963,6124.820400287205,207.51586737778734,423.4264283269498,7075.049689297767,2888.108805393926,4714.666845961478,1142.8648590674456,603.2791853011042,1855.8025205905763,1021.8428764875237,1037.2126034888486,10147.617372891991,4830.5301160239715,507.7227490524539,716.968878407423,304.6549113766835,724.178520379244,768.5461081897131,1164.413018339229,61.423636503487074,593.6085388463938,1095.9188696551323,35308.050086889125,9.923559482843695,39.70515541307094,3.745143361953256,17431.335027437683,10188.507365240293,8374.0608147953,997.3929883171129,4073.94731720727,5125.108150353146
21,2448.3109736674833,8334.554859309133,466.7772698608763,787.03090555916,8783.163857409587,7846.49201211481,5440.684095895449,2606.071494643392,867.8444373458443,2454.166320249379,3272.6065013804314,1425.5596867807462,11475.645846120115,9274.50938675064,1343.089825990969,2349.484597743696,936.9996044899103,1964.3035599848806,1935.0731746060096,1769.5631830152438,258.6391238023216,1584.8061584276468,3711.098608830048,41038.549231330595,32.177278496682334,91.50746809342291,9.914776231487066,17420.58008636135,11950.756410695183,11180.863835885875,2583.436490212501,5208.734400913143,5727.528558993754
22,2047.331274436441,8122.754295914361,400.5784432432142,693.0204398176585,8393.646302283736,6403.5249498651465,5313.666508608131,2209.1729196033593,830.7757133359871,2248.4752934381627,2626.8126761018084,1355.1086935406618,11685.773568941813,8059.174276148529,1118.097293680019,1898.5078854070225,766.0014154311879,1640.5639966974989,1614.8607109642078,1630.546812402401,203.17757726831496,1338.2192998932906,2978.1674294403915,37824.58774362661,25.813184079336672,76.71914963577474,8.139600170707764,21353.664323632656,11602.16024890891,11434.646660330065,2131.4510096422005,4785.543155507466,5649.149075163396
23,2000.8924066493703,8337.860150058796,428.5956405142118,686.6591085593909,9022.757887556458,5896.563735821854,5675.579706409219,2302.9638524207026,957.0469032199999,2314.9328734912183,2762.167466892989,1477.6509273514187,11464.943922835157,8181.775867620756,1143.4454503012803,1834.8963207901456,749.8978294166321,1653.1191131528542,1632.5848517275645,1671.4288103580493,232.30512770079955,1369.7259057914773,2800.8877673301795,36681.58757620928,25.207059074574055,69.45658359352181,6.771008673900427,24776.42813612548,11340.581838758117,11816.85300852282,2165.6768977312554,4866.792148515114,5563.2687002478015
24,1061.7093369303507,7651.135757944062,227.89567156009747,447.92644516957535,5849.581449025532,3188.112893618323,5994.150878374582,1241.7404303849135,668.506365168227,2007.5623775834222,1174.9211989090234,1311.332146605917,9015.396714650145,5127.519875823167,564.7158879961577,821.5193962088239,349.2883405475729,808.984818257989,848.4483106200443,1264.2015598250412,76.92770372341532,660.9714430252168,1259.8548867138386,32532.88442616823,11.621951802586581,42.90680603280094,4.115927809957931,23381.6147619625,9840.377534567464,7566.6026958116145,1103.3022532262394,3754.9894892899474,4750.962361822326
25,981.2315388983916,6265.104095752932,210.05408476498673,427.54978444666835,5024.954365675004,2951.876987243274,4962.029172719261,1157.500877595928,493.6915252976891,1629.4455506598285,1047.856088728768,929.8966193807872,8371.854316438872,4880.00143961293,516.5454113710492,734.3761813806183,313.93552108287975,738.7298818580248,781.5513913568888,1150.8805095709301,63.16761982380389,603.8272245534444,1127.3366028576545,29555.756447729953,10.35192026267359,40.707022486841076,3.8936511667549563,15139.48667555976,9331.72099303766,6741.842048341974,1016.0265392394047,3343.839367070348,4379.834279298365
26,2329.403147132809,9018.826532512281,440.4410989960727,753.1862448311547,6294.583118500045,7514.882835374898,5702.63860889654,2452.2747077645204,732.1089533210076,2043.8267844158638,3071.3409088845783,1257.6414373750233,9682.254398683865,8848.483367813618,1262.6162155561497,2204.0768325329104,889.7286944255619,1847.6056154746936,1824.2582282780033,1724.6361157723222,232.62734541148725,1485.8727088950116,3535.9235033760674,32923.24804266754,30.38869936218753,89.41670125848529,9.859051498585146,18105.51719971911,10780.984229411255,8592.772328345405,2449.626634386003,4160.828901654473,4918.206051365193
27,2223.7350913088817,8867.04606397021,430.50491608450085,737.642230643283,6162.852875007665,6940.673475373456,5430.323094546823,2378.835213501614,710.6059619540074,1914.9636081704048,2865.4102152582727,1198.8971841332586,10027.265684546926,8573.465489153778,1217.6701245426361,2094.2269513672113,835.6536371740706,1783.8952494561336,1754.3390151400604,1690.5366360303701,228.54254832677236,1458.3700479456186,3272.8024469916213,29919.966670568017,28.30548841927611,81.5267885899558,8.614531317081905,19932.08825941714,10875.324910743791,8446.733902523118,2309.533761997319,4110.677231343626,4914.16555073053
28,1969.1061636622503,8507.029241605493,426.35198528413076,681.8203829976125,6360.667767171973,5752.464279845745,5589.593933667787,2294.1066093616128,798.745218417399,2022.4254002955875,2729.9940460560083,1330.7998057697814,9489.263291130392,8146.614580952535,1135.436317309681,1818.7677214253933,730.085340227784,1639.0039049981146,1620.9094939155002,1680.0222656892827,233.81145148506317,1365.7498887292277,2733.2787678706745,28859.785583077955,24.24294271451073,66.25298527779944,6.181926899724657,24664.051624174423,10463.817874322925,8598.147395781276,2137.2857754436727,4039.666419586212,4751.285742254516
29,1003.542162692633,7511.504857624842,215.38792361469154,433.2090076658701,5165.191544933177,3014.7419305141484,5568.664755509489,1181.64843955917,660.8399368247944,1899.5796790779336,1082.210821170594,1220.8587366028503,10965.59460963617,4947.149661696648,529.4232030456049,759.1163259428511,324.7575586726269,758.7334981811506,800.1966041409313,1217.1078816595357,67.06902232262136,619.4055255506175,1162.1391040841556,28175.43844894207,10.818260263056283,41.50738795571074,3.9883464971259444,20563.893031051935,9997.7408313626,7929.514513056515,1038.3480952228256,3268.1089013646906,4251.338926439194
30,1250.6737693100679,7384.846882398902,267.0831401272932,508.86352232983495,4396.7235183878,3595.1292937125763,4622.424126460299,1453.9947917370293,463.6155733651314,1610.977547326376,1370.1972408700506,902.8902042075748,10678.584416657943,5686.75578398125,683.8073953609866,1013.8937662012709,415.37993590217053,989.4677541025129,985.8812302631455,1301.7949736072494,98.24518488011505,840.4193421909414,1527.2725372858338,24593.392161561314,12.751314435947334,46.96590501706833,4.520600050414818,12502.895411522806,9773.052773416493,7126.083142688236,1258.3730843050987,3193.958548185143,4104.705546032971
31,2527.921319726918,8932.743884768846,477.36878376235444,806.380790358771,5791.298872577678,8056.50415449462,5406.11095903613,2671.163760581922,727.4757993142699,1948.9371662971419,3346.415899901391,1201.8207313409598,11863.562554077382,9474.494929773567,1384.069102386057,2432.6469704397427,971.3908904708917,2024.0126525624455,1994.4573797959392,1831.2657439147931,265.12601269434685,1637.4819685804416,3845.234676252,28583.72198332038,33.467237639030444,94.08824079290765,10.2070884367171,18989.05566633549,10658.901699996415,8601.882489899537,2650.834715759665,3785.9606921796703,4507.8798600675655
32,2108.529012576189,9095.861009313765,412.82576557532144,707.2167329620848,5321.296633552374,6571.718009208346,5444.459495921939,2266.588332186334,763.6911283238782,2001.8446520986802,2707.448111948407,1252.4474079240206,12277.452350918895,8227.646249481513,1151.2395657739512,1954.5135678531694,791.6877564107382,1692.2255399923088,1662.8469002807203,1646.0356390156003,211.91033471488365,1374.2348185381854,3074.4940834589493,27154.487451943878,26.765117251686373,78.44276778387616,8.346684247760052,19257.94869477052,11283.242693900775,9296.223343176529,2193.00890985169,3871.7190165853417,4587.656105246916
33,1787.737281642117,7912.462255716708,385.7707605612211,640.8400194018424,5851.187250202678,5193.306880089556,5677.7981649637795,2071.886805695789,742.6540898073681,2046.4769792128657,2341.0197465090414,1306.7102311466062,11570.136500060209,7496.549765637007,1020.0429841791018,1618.5244417052552,647.9002713884954,1473.9665387542148,1457.411357319378,1593.4305433476868,198.4147203296744,1235.4957848945298,2422.5228935519904,27492.05995901586,21.112582510977642,60.67343789347013,5.669551163716069,21315.423915033927,10915.270430953971,9271.398878799893,1896.5832021897609,3792.7804869020288,4292.938505706601
