name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
28,13,29,AC,17.867916331977174,2.0356494756076913,0.0015584243518100183,5890.0,True,5890.0,23037.661381312122,1.0,39.99999999999999,109.88876744953531,221.03257845549453,4.0,,380.0,0.00012373903276992503,1.4097295537449386e-05,5890.00558597285,DE
29,13,3,AC,1163.0476966347455,336.27361542611754,1.976921091006356e-09,520.0,True,520.0,2080.0,1.0,40.0,0.3676066873429852,516.3726865519444,1.0,,380.0,0.0080543469296035,0.002328764649765357,523.4514552713689,FR
3,0,27412,AC,26.184041587194358,7.57063838655516,3.619756786699435e-05,1560.0,True,1560.0,4664.066414621473,1.0,40.0,7.636526023632031,35.52942377152641,4.0,,380.0,0.0001813299278891576,5.242824367420471e-05,1560.0484195170045,DE
30,13,8,AC,16.14271304161271,2.0051280098356985,0.0005293992638145859,6410.0,True,6410.0,16960.241507714447,1.0,40.0,103.07711083793046,227.26156437382335,4.0,,380.0,0.00011179164156241488,1.388592804595359e-05,6410.024536584676,CH
31,14,26,AC,25.746375492902665,3.139801889378373,0.001605648186266357,1138.340254961794,True,1138.340254961794,4553.361019847176,0.7,40.0,143.86322414193106,196.87982417830455,0.6703601108033241,,380.0,0.00017829899925832872,2.1743780397357154e-05,3192.3421594154083,BE
32,14,3,AC,14.287508803149374,1.7423791223352894,0.015367601445956593,11326.955925404958,True,11326.955925404958,45307.82370161983,0.7,40.0,331.49020481726296,453.73185086841903,6.670360110803324,,380.0,9.894396678081284e-05,1.2066337412294247e-05,13357.671800925336,BEFR
33,15,18,AC,2.6091009251829305,0.29480191788776916,0.0023501017190851177,22780.0,True,22780.0,79854.4704321555,1.0,40.0,56.237434098379794,127.49950819163558,16.0,,380.0,1.806856596387071e-05,2.041564528308651e-06,22780.011485335934,DE
34,15,24,AC,4.730181606147422,0.5916479086985609,0.0016838178815667606,14660.0,True,14660.0,58512.833201614834,1.0,40.00000000000001,36.92803331213923,137.785873258952,18.0,,380.0,3.275749034728132e-05,4.097284686278123e-06,14660.017916458064,DE
35,15,6,AC,52.375226237200565,5.93427170723132,2.966263585039903e-08,3840.0,True,3840.0,11781.486288219148,1.0,40.0,0.8975073257739301,427.46559035998405,3.0,,380.0,0.0003627093229723031,4.109606445451052e-05,3840.137571023827,PL
36,15,9,AC,29.159215786032586,3.2485845368307844,0.00011822689947297724,3580.0,True,3580.0,14320.0,1.0,40.0,43.70375504693614,232.66585578548745,2.0,,380.0,0.00020193362732709547,2.249712283123812e-05,3580.016157933735,CZ
37,17,7,AC,11.235603836496331,1.5007694301149648,8.860959831284141e-06,4900.0,True,4900.0,16021.486288219148,1.0,40.0,13.280185904463291,222.5949086091565,5.0,,380.0,7.780889083446213e-05,1.0393140097749064e-05,8717.312855117121,DK
38,18,25,AC,21.31267218180248,2.603484563847204,0.00010444154090835382,5140.0,True,5140.0,13850.863897966796,1.0,40.0,46.38966823639899,198.764469045037,7.0,,380.0,0.00014759468269946315,1.8029671494786732e-05,5140.0330386745,DE
39,18,27,AC,86.46136478686984,29.998447116529245,0.000265485692991593,1040.0,True,1040.0,12437.510438990594,1.0,40.0,108.14025829055399,184.73880984834244,2.0,,380.0,0.0005987629140364947,0.0002077454786463244,1040.0071045792447,DE
4,0,27799,AC,89.39973098226928,25.848325258974498,1.989168558800881e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,10.225739880769279,39.646588478946924,1.0,,380.0,0.0006191117104035268,0.00017900502256907547,520.0502624938704,DE
40,19,2,AC,84.89954181861566,10.35360266080679,0.005984940402556895,3396.205223481055,True,3396.205223481055,13584.82089392422,0.7,40.0,504.3793062389404,690.2406862213894,2.0,,380.0,0.0005879469655028785,7.170084945157056e-05,3396.2064709149668,DKSE
41,2,5,AC,23.453650772339014,2.86020131369988,0.00776817066455379,7361.580574443006,True,7361.580574443006,29446.322297772025,0.7,40.0,302.0508938800316,413.3163382705563,4.335180055401662,,380.0,0.00016242140424057487,1.9807488322021327e-05,7361.582779508409,SENO
42,20,26,AC,21.77547744031693,2.5074502143392423,0.0017009571712437342,4100.0,True,4100.0,12296.175093092972,1.0,40.0,130.6895824965511,182.98374858386106,3.0,,380.0,0.0001507997052653527,1.7364613672709435e-05,4100.004824864509,DE
43,20,28,AC,2.7709916739510416,0.33296953120423106,0.0037115366897008018,22860.0,True,22860.0,63176.89961623632,1.0,40.0,48.77134658083361,125.50785732979385,27.0,,380.0,1.918969303290195e-05,2.3058831800847027e-06,22860.01432311714,DE
44,21,25,AC,158.75134328347136,45.89996693512415,0.00014119972239976617,1040.0,True,1040.0,3109.3776097476484,1.0,40.0,36.48481424109333,141.45660194894668,4.0,,380.0,0.0010993860338190536,0.0003178668070299456,1040.0137029248222,DE
45,21,28,AC,5.555941779840069,0.7726625192761885,0.0002993178135371965,6180.0,True,6180.0,23178.996727209742,1.0,40.0,36.0232832916331,133.10522701269932,10.0,,380.0,3.847605110692569e-05,5.350848471441749e-06,13488.34078367363,DE
46,21,7,AC,6.138059714894597,0.7639687948629053,0.0010345060614520463,9240.0,True,9240.0,30811.105405681243,1.0,40.0,53.88732294783469,116.73111714732042,10.0,,380.0,4.250733874580746e-05,5.29064262370433e-06,9240.017417087127,DE
47,22,29,AC,6.073050850368911,0.7613867421643324,0.0018203795696930766,9500.0,True,9500.0,60067.52200648867,1.0,40.0,69.66511190358824,116.40510051568226,10.0,,380.0,4.2057138852970294e-05,5.272761372329172e-06,9500.0099252174,DE
48,22,8,AC,4.749506021340221,0.582443928338959,0.001715446849262269,6930.0,True,6930.0,32365.794210555072,1.0,40.0,58.30562588570285,116.50187680233735,7.0,,380.0,3.289131593725915e-05,4.033545210103594e-06,12776.054499857568,CH
49,23,24,AC,17.886251388555273,2.0592333327489913,1.153048981055092e-05,4100.0,True,4100.0,12296.175093092972,1.0,40.0,26.761660188688584,151.26595586559654,4.0,,380.0,0.00012386600684595066,1.42606186478462e-05,4100.029266972412,DE
5,0,28753,AC,208.89809531804843,60.39901127472788,1.161894871856281e-05,260.0,True,260.0,1554.6888048738242,1.0,40.0,11.948451905965838,46.325778007241766,1.0,,380.0,0.001446662709958784,0.000418275701348531,260.03487368343286,DE
50,23,25,AC,11.363647161934201,1.5797838424605024,0.00013895934901939574,6180.0,True,6180.0,23178.996727209742,1.0,40.0,41.638707484365625,129.84474684728994,10.0,,380.0,7.86956174649183e-05,1.0940331318978548e-05,6180.022868647395,DE
51,23,28,AC,4.82969516081846,0.5882697708471956,0.000967512644774598,9240.0,True,9240.0,32365.79421055507,1.0,40.0,40.73596878450603,88.9025673964575,10.0,,380.0,3.344664238793947e-05,4.073890379828224e-06,9240.013903261111,DE
52,25,27,AC,11.50112494665306,1.2813228916758042,3.064753500623536e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,11.908116872709149,167.829297158514,2.0,,380.0,7.964767968596302e-05,8.873427227671774e-06,6652.85535227753,DE
53,25,28,AC,0.009439075266755482,0.0,0.00017004136349670456,6360.0,True,1560.0,inf,0.6226415094339623,40.0,2024.4948576692839,136.16504967380783,4.0,,380.0,6.536755724899918e-08,0.0,6736.3830520081365,DE
54,25,7,AC,6.4779431983686715,0.7691119780417265,0.002461533183661334,9240.0,True,9240.0,38443.21408415274,1.0,40.0,68.9199055677885,169.57676727694658,11.0,,380.0,4.48611024817775e-05,5.3262602357460285e-06,13370.447386953172,DE
55,26,3,AC,30.32041981847148,3.718380723467916,2.909244135208194e-06,6930.0,True,6930.0,16981.48628821915,0.9999999999999998,40.0,8.993966721769157,420.28374877401865,5.0,,380.0,0.00020997520649910996,2.575055902678612e-05,6930.048477105647,FR
56,27799,31638,AC,0.1349938659405482,0.025352278806838432,3.2565965163977785e-06,560.0,True,560.0,1554.6888048738242,1.0,40.0,0.07278763537324284,0.2822075917876275,1.0,,380.0,9.348605674553201e-07,1.7556979783129109e-07,598.971744830538,DE
57,28753,31613,AC,11.863861858654877,3.430202070412062,2.7538290492717036e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,1.4100033919369652,5.466775498482432,1.0,,380.0,8.21597081624299e-05,2.375486198346303e-05,521.7668383409423,DE
58,28753,31638,AC,41.300803008207055,11.941349933839666,2.487685388846617e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,2.470574302264213,9.578753597354556,1.0,,380.0,0.0002860166413310738,8.269632918171514e-05,260.0902257227642,DE
59,3,8,AC,8.65489821572212,1.0454756970926622,0.013700299942072927,19493.636435328546,True,19493.636435328546,74396.03202953332,0.7906449653897127,39.99999999999999,204.15038726438164,394.28335066274735,12.011080332409971,,380.0,5.993696825292327e-05,7.24013640645888e-06,19493.685801091564,FRCH
6,0,29,AC,6.443745391159172,0.7838271414732382,0.0007821847113017263,9240.0,True,9240.0,33920.483015428894,1.0,40.0,54.32304075734595,118.54757293300118,9.0,,380.0,4.462427556204413e-05,5.4281657996761645e-06,9240.011952852437,DE
60,31613,736,AC,5.427834647015222,1.5693603300365475,1.3932080724804893e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.6755106300068254,2.6190468634353725,2.0,,380.0,3.7588882597058325e-05,1.0868146329892988e-05,522.3108006606668,DE
61,31672,736,AC,0.9377424898747769,0.2711303136250361,2.63760681421873e-08,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.06081019135230783,0.47153881479128584,2.0,,380.0,6.494061564229757e-06,1.8776337508659009e-06,521.3358745170244,DE
62,6,9,AC,19.184449239631714,2.3395669804428922,0.0057547170044346604,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,235.1403404066242,321.7396762680511,2.6703601108033244,,380.0,0.00013285629667334983,1.6201987399189006e-05,6971.733590176066,PLCZ
7,0,31613,AC,45.11528475186949,13.044261519228572,4.015321576313211e-05,1040.0,True,1040.0,3109.3776097476484,1.0,40.0,10.54213683096036,40.87330261665056,2.0,,380.0,0.0003124327198882929,9.033422104728928e-05,1040.0561745001603,DE
8,0,31638,AC,89.59839694776953,25.905686685330007,1.9939814186778032e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,10.298204152594257,39.927542346145756,1.0,,380.0,0.0006204875134887087,0.0001794022623637812,520.0353945852415,DE
9,0,736,AC,87.58957014431263,25.324886768895755,1.953825470098482e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,10.039353635737523,38.92394358077118,2.0,,380.0,0.0006065759705284809,0.00017538010227767143,520.0337962385443,DE
