name,bus0,bus1,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod
26898,35912,35911,AC,0.56836846,0.16433252,0.0,4.4995786e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.3886332125959796,1.506783981276547,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85f880160>,0.0
26900,35914,26851,AC,0.14234077,0.026732046,0.0,0.000118617631,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.3883271223423426,1.5055972276073883,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85db8c580>,0.0
26904,35917,23816,AC,0.14785595,0.027767685,0.0,0.00012321309,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.403748736459591,1.5653889293049352,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860961a20>,0.0
29105,35918,29835,AC,0.17754693,0.033343849,0.0,0.00014795638,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4849685908219415,1.8802893844084212,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85dcfbdf0>,0.0
26906,35919,35751,AC,0.17712706,0.051213008000000004,0.0,5.6090155e-06,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.2416711678514215,0.9369920857316983,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85db0a4a0>,0.0
26907,35919,35918,AC,0.59063367,0.17077093,0.0,4.6758514e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4030728494903603,1.56276842332299,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe57640>,0.0
26910,35922,27112,AC,0.098506947,0.018499932,0.0,8.2089183e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.26893897266266353,1.0427130847675385,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a227490>,0.0
26909,35922,35920,AC,0.050681939,0.0095181988,0.0,4.2234929e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.13836928292547954,0.5364765857764773,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d22f0>,0.0
26911,35922,35921,AC,0.13789523,0.025897146,0.0,0.000114912853,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.3772823681643075,1.4627752089707529,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621729e0>,0.0
26916,35926,24047,AC,0.15574515,0.029249451000000003,0.0,0.00012978823,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.42599132492742575,1.6516264790541935,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a225510>,0.0
26917,35928,22341,AC,8.4499624,2.4431473,0.0,6.6895576e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,5.769355020023983,22.368576448732213,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860005e10>,0.0
26918,35928,24137,AC,0.66510433,0.19230288,0.0,5.2654118e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.454583949723851,1.7624839859000967,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862101d20>,0.0
26919,35928,35927,AC,0.61844068,0.17881017000000002,0.0,4.8959867e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4226408252680168,1.6386361348107168,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862101c90>,0.0
2984,3593,31194,AC,0.009156689928873462,0.003176985282536253,0.0,9.07022776e-07,1560.0,True,1560.0,6218.755219495296,1.0,0,40,0.14446151169243215,0.1850905122719002,1.0,3.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85b18e6b0>,0.0
26927,35936,185,AC,0.030679671,0.0088704495,0.0,2.1859255e-06,780.0,True,780.0,1554.6888048738242,1.0,0,40,0.06291099724331982,0.24391451842000372,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005e140>,0.0
26928,35936,186,AC,0.63189104,0.18270032,0.0,4.5022285e-05,780.0,True,780.0,1554.6888048738242,1.0,0,40,1.2946505873526817,5.0195369390657,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fd8d2a0>,0.0
26929,35936,35935,AC,0.62965375,0.18205297,0.0,4.9847644e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4293693039215093,1.6647233644268422,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fd8d180>,0.0
27875,35938,35758,AC,0.15837206,0.029742767999999996,0.0,0.00013197712,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.43238337389421044,1.6764093248803407,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8609a0220>,0.0
26932,35938,35937,AC,0.15932554,0.029921848,0.0,0.00013277209,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.43535048050347697,1.6879132019672185,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d1db0>,0.0
29111,35939,35792,AC,0.20470295999999996,0.038443757,0.0,0.0001705858,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5586189132507111,2.165841731595206,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85f8805b0>,0.0
26933,35939,35937,AC,0.082159726,0.015429798999999998,0.0,6.8466519e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.22414813782358506,0.8690529078806776,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85dd17c10>,0.0
26934,35940,33416,AC,0.15946832,0.029948468000000002,0.0,0.00013288946,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4351291377517168,1.6870550259238069,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85f8806a0>,0.0
26935,35941,35851,AC,0.1605912,0.030159491999999996,0.0,0.000133826,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4381975843523134,1.6989518119815337,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005e500>,0.0
26938,35943,35942,AC,0.64735968,0.18717248,0.0,5.1249308e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4415305213403186,1.7118740633521372,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e954a90>,0.0
26945,35948,34428,AC,0.16513838,0.031013509999999998,0.0,0.00013761572,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4507571196232742,1.7476468435568082,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a257bb0>,0.0
26946,35949,23641,AC,0.16557277,0.031095064,0.0,0.00013797751,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4516825696486621,1.7512349395520317,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe56770>,0.0
12595,3595,31191,AC,0.03731746976569433,0.012947596613514687,0.0,6.5749754399999996e-06,2080.0,True,2080.0,12437.510438990594,1.0,0,40,0.41837893214728233,0.536045691116548,1.0,4.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8619b28c0>,0.0
26948,35951,31832,AC,0.067508683,0.019518873,0.0,5.3444369e-07,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.046089394024005935,0.17869486799192202,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d1480>,0.0
26949,35951,35950,AC,0.65954922,0.190696,0.0,5.2214404e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4501414080557262,1.7452596458161136,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005c700>,0.0
26951,35953,30869,AC,0.21938630999999997,0.041201347,0.0,0.00018282253,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5992493268000254,2.323371387590906,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a254f70>,0.0
26950,35953,35434,AC,0.34485968,0.064765613,0.0,0.00028738226,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.9420295653911186,3.6523771335412847,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d13f0>,0.0
26952,35953,35952,AC,0.16700904,0.031364773,0.0,0.0001391742,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4568996996578857,1.7714624643012034,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fd500a0>,0.0
26954,35955,2034,AC,1.11022824,0.385202532,0.0,1.221253e-05,520.0,True,520.0,6218.755219495297,1.0,0,40,2.753732125955227,3.5282040446718015,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85c9ea710>,0.0
26953,35955,2035,AC,0.110880528,0.0384708368,0.0,1.21968484e-06,520.0,True,520.0,6218.755219495297,1.0,0,40,0.2753396749992477,0.35277743460758093,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860ed1bd0>,0.0
26955,35955,35954,AC,0.56385516,0.195633768,0.0,6.2024116e-06,520.0,True,520.0,6218.755219495297,1.0,0,40,1.3964445680674036,1.789186873616583,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85f8817b0>,0.0
26957,35957,32378,AC,0.17105407,0.032124411,0.0,0.00014254526,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4677667388137354,1.8135954575535376,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a227ac0>,0.0
26958,35959,27855,AC,0.65945,0.19066817,0.0,2.0882543e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.9015391922333948,3.495390433247623,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86214edd0>,0.0
26959,35959,33228,AC,0.014700048,0.004250246,0.0,4.6550152e-07,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.020066468021240878,0.07780043391874693,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85be81450>,0.0
26960,35959,35958,AC,0.68743609,0.19875944000000004,0.0,5.4421928e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.47025233706979047,1.8232324610692567,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85db08310>,0.0
26962,35961,33907,AC,1.9877033,0.57470886,0.0,1.573605e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,1.357918967917321,5.2648370813754966,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85db29e10>,0.0
26963,35961,35960,AC,0.68815241,0.19896635,0.0,5.4478677e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4697637132510107,1.8213379998674215,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a1c8520>,0.0
26965,35963,27938,AC,1.3124386,0.37946568,0.0,4.1560354e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.7950632501475912,6.959705097341919,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85be85c60>,0.0
26966,35963,35962,AC,0.69182718,0.20002873,0.0,5.4769682e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4723588897294213,1.8313998530995075,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85b6990c0>,0.0
26967,35964,35865,AC,0.17408149,0.032693111,0.0,0.00014506811,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.47630889401811405,1.846714558573132,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d1900>,0.0
26968,35965,32302,AC,0.17562424,0.032982664,0.0,0.00014635313,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.48063244156034796,1.8634775421982557,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe569e0>,0.0
26969,35966,35851,AC,0.17522736,0.032908249,0.0,0.0001460228,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4791477132494153,1.8577210479951036,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a227070>,0.0
26970,35967,35966,AC,0.16997717,0.031922099,0.0,0.00014164744,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4649031127254696,1.8024927885630457,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86007d210>,0.0
26971,35969,18306,AC,3.0335305,0.87708907,0.0,2.4015475e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,2.071961525044778,8.033277482654071,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fdb9d20>,0.0
26972,35969,34624,AC,0.27662536,0.079981,0.0,2.1899427e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.18868196291288017,0.7315457095750143,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85ce66ce0>,0.0
26973,35969,35968,AC,0.70575186,0.20405561,0.0,5.5871992e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4825994568880261,1.8711039289573101,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a2840a0>,0.0
26974,35971,35696,AC,0.2622312,0.049247726,0.0,0.000218526,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.7161875222282598,2.776756723583347,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621e6e60>,0.0
26976,35971,35970,AC,0.1780152,0.033431695,0.0,0.000148346,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.48673413167718244,1.8871346271533636,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005ea10>,0.0
26979,35973,35972,AC,0.71878356,0.20782234,0.0,5.6903638e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4913042914190259,1.9048537599183843,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862364a30>,0.0
27910,35975,26976,AC,0.60253402,0.17421217,0.0,1.9080248e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.8237734229924448,3.1938819373545364,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862814400>,0.0
26980,35975,27034,AC,0.67389498,0.19484388,0.0,2.1340044e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,0.9216477189563925,3.5733539344905885,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85ddab5e0>,0.0
26982,35975,35974,AC,0.72240872,0.20887141,0.0,5.7190771e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.49298766594354126,1.9113804325902481,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe56740>,0.0
26983,35976,33414,AC,0.18489647,0.034724096,0.0,0.00015408019,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5047518503757922,1.9569917804647452,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a104e80>,0.0
29132,35976,33439,AC,0.27295906,0.051262497,0.0,0.00022746548,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.7464934380763774,2.894256893558091,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e9c2fb0>,0.0
26984,35978,2464,AC,0.66526042,0.19234765,0.0,5.266646e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.45394691849536983,1.7600141289256073,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86239c6a0>,0.0
26985,35978,35745,AC,0.68109085,0.19692508,0.0,5.3919657e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.4647183336625866,1.801776374929307,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e94eb00>,0.0
26986,35978,35977,AC,0.73975528,0.21388686,0.0,5.8564e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5057876388318032,1.961007673607494,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85f880100>,0.0
26987,35980,30964,AC,0.14724006,0.027652009,0.0,0.00049079778,560.0,True,560.0,1554.6888048738242,1.0,0,40,0.8041557825822596,3.1178216693114127,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86008b670>,0.0
26988,35980,30993,AC,0.066716617,0.01252955,0.0,0.00022238832,560.0,True,560.0,1554.6888048738242,1.0,0,40,0.36434488223296857,1.4126148111264287,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e9cf610>,0.0
26989,35980,35979,AC,0.18728985,0.035173611,0.0,0.00015607548,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5121607595359217,1.985717131977154,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e9cf8b0>,0.0
26993,35983,31512,AC,0.19152605999999997,0.035969065,0.0,0.00015960505,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5224692903839289,2.0256847123301487,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85b623e80>,0.0
26998,35987,1544,AC,4.4114785,1.2754973,0.0,3.492423e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,3.013451620502726,11.683563017671771,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fddc070>,0.0
26997,35987,1547,AC,2.7378549,0.79160136,0.0,2.167473e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,1.8683707636954177,7.243928327732448,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fddc100>,0.0
26999,35987,35986,AC,0.75953515,0.21960531999999996,0.0,6.0129861e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5191862356011416,2.012955861073939,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860944a90>,0.0
27003,35990,34787,AC,0.19571629,0.03675617,0.0,0.00016309711,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5342858705229047,2.071499205507265,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862171c30>,0.0
27011,35998,34607,AC,0.13005322,0.024424334,0.0,0.000108377764,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.35511322252332134,1.3768224070800112,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860943e50>,0.0
27010,35998,35996,AC,0.061871414,0.0116196179,0.0,5.1559431e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.1689409267701852,0.6550070194437175,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d2860>,0.0
27012,35998,35997,AC,0.16626247,0.031224534000000005,0.0,0.00013855226,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4548535160041333,1.7635291311420807,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8600a3340>,0.0
12594,3600,3599,AC,0.12123304599999998,0.042062746,0.0,5.33425112e-06,1040.0,True,1040.0,6218.755219495297,1.0,0,40,0.6018579445649936,0.7711271602336649,1.0,2.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e8898a0>,0.0
27014,36000,30237,AC,0.37011722,0.10701252100000001,0.0,4.688145e-05,1040.0,True,1040.0,1554.6888048738242,1.0,0,40,1.0100282108214562,3.9160171580222918,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621b8130>,0.0
27015,36000,35999,AC,0.7746311099999998,0.22396978999999997,0.0,6.1324978e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5295938460789177,2.053307586667659,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe577c0>,0.0
27016,36002,14887,AC,4.8136946,1.3917904,0.0,3.8108466e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,3.2857126928808684,12.739156336225944,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e896860>,0.0
27017,36002,15549,AC,3.0048898,0.86880662,0.0,2.3788721e-05,260.0,True,260.0,1554.6888048738242,1.0,0,40,2.0495755599220473,7.946484042054819,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fd09f00>,0.0
27018,36002,36001,AC,0.7810671,0.22583077,0.0,6.1834509e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5338898733266415,2.069963870356741,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a1d9210>,0.0
27020,36005,29370,AC,0.7784535,0.22507573,0.0,2.4650967e-05,520.0,True,520.0,1554.6888048738242,1.0,0,40,1.0621908001733587,4.118258632785445,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85d3607f0>,0.0
27022,36005,36004,AC,0.7930219,0.22928774000000002,0.0,6.278085e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5422416305139426,2.1023447722906656,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa8621d0e20>,0.0
27023,36006,35926,AC,0.19978189,0.037519559,0.0,0.00016648511,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5463003007657075,2.1180807905269674,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862172920>,0.0
27024,36007,36006,AC,0.1425259,0.026766773,0.0,0.000118771785,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.38892998107432064,1.5079345931512373,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85dd175b0>,0.0
29116,36008,31333,AC,0.23612061,0.044344201,0.0,0.00019676778,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.6443634146833787,2.4982848606275185,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86214ce20>,0.0
27025,36008,36007,AC,0.18082119,0.03395865,0.0,0.00015068372,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.49477493478208084,1.9183099176904983,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe569b0>,0.0
27026,36009,36008,AC,0.103285116,0.019397268,0.0,8.607093e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.2824645345873104,1.0951535334612763,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa862172c20>,0.0
27029,36011,36010,AC,0.8013551699999999,0.23169685000000004,0.0,6.3440542e-06,260.0,True,260.0,1554.6888048738242,1.0,0,40,0.5481726791398718,2.125340256907193,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe562f0>,0.0
27030,36012,27465,AC,0.20190423,0.037918133,0.0,0.00016825292,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5522031935376791,2.1409671110567743,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa860082f20>,0.0
27034,36015,34113,AC,0.20536240999999997,0.038567661,0.0,0.00017113514,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.560908983209696,2.1747206452298684,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85c0a7910>,0.0
27035,36016,33253,AC,0.20906017,0.03926208,0.0,0.00017421701,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.571545478839251,2.215959789780782,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85dd17a60>,0.0
27037,36018,34206,AC,0.12420650000000001,0.023326259,0.0,0.000103505215,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.3393659262752285,1.3157679913327145,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85ff73640>,0.0
27036,36018,36003,AC,0.073016361,0.013712688,0.0,6.0847028e-05,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.1995011804962674,0.7734932920672527,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe576a0>,0.0
27038,36018,36017,AC,0.21016731999999996,0.039470079,0.0,0.00017513903,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.574302809335257,2.2266503362595933,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe57a60>,0.0
27039,36019,36017,AC,0.13261721,0.024905914,0.0,0.000110514382,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.36235278829440776,1.4048911911718416,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85d360f70>,0.0
26620,3602,35710,AC,1.5240433999999998,0.52877968,0.0,1.67644532e-05,520.0,True,520.0,6218.755219495297,1.0,0,40,3.7828678515989163,4.846778496960901,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85e8713f0>,0.0
27043,36022,32435,AC,0.21464553,0.040311029,0.0,0.00017887067,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5857453653410237,2.271014686849138,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85a14a800>,0.0
27044,36023,35895,AC,0.22069311,0.041446735,0.0,0.00018391032,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.6036090341100957,2.3402745675687258,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe572b0>,0.0
27045,36024,36023,AC,0.17199787,0.032301555,0.0,0.00014333176,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.4698708780220364,1.8217534923037477,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005c6a0>,0.0
27046,36025,33507,AC,0.22236049,0.041760004,0.0,0.00018530061,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.6068053096564889,2.3526669638873035,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85fe57280>,0.0
27047,36026,34672,AC,0.22210034,0.04171112,0.0,0.00018508402,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.6067934223727386,2.3526208752665796,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa86005e260>,0.0
27048,36027,36026,AC,0.21857197999999997,0.041048524,0.0,0.00018214372,280.0,True,280.0,1554.6888048738242,1.0,0,40,0.5973122810634571,2.3158611970249354,1.0,1.0,-inf,inf,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa85db09930>,0.0
